title, author, rating, format, price, year
A Beautiful Blue Death: The First Charles Lenox Mystery (Charles Lenox Mysteries Book 1),Charles Finch,4.1 out of 5 stars, ,7.09,2007
A High-End Finish (A Fixer-Upper Mystery Book 1),Kate Carlisle,4.4 out of 5 stars, ,7.99,2014
Just Once: A Sophisticated Thriller,Hovav Heth,3.7 out of 5 stars, ,0.00,2016
Plum Tea Crazy (A Tea Shop Mystery Book 19),Laura Childs,4.4 out of 5 stars, ,7.99,2018
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Who Glares Wins (Lexi Graves Mysteries Book 2),Camilla Chafer,4.6 out of 5 stars, ,3.99,2013
Murder on Trinity Place (A Gaslight Mystery),Victoria Thompson,, ,17.10,2019
In the Market for Murder (A Lady Hardcastle Mystery Book 2),T E Kinsey,4.5 out of 5 stars, ,0.00,2016
Blues~ Butterflies & Murder (Myrtle Grove Garden Club Mystery Book 5),Loulou Harrington,4.7 out of 5 stars, ,0.00,2018
Fowl Friend of Murder (A Lacy Steele Mystery Book 10),Vanessa Gray Bartal,4.4 out of 5 stars, ,0.00,2017
The Infirmary: A DCI Ryan Mystery (The DCI Ryan Mysteries Book 11),LJ Ross,4.2 out of 5 stars, ,0.00,2019
Plain Dead (An Amish Mystery Book 3),Emma Miller,4.5 out of 5 stars, ,1.99,2015
Vigilantes and Lovers (J.R. Finn Sailing Mystery Series Book 3),,4.7 out of 5 stars, ,0.00,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
Enter the Witch: A Cozy Paranormal Mystery (Witches of Whisper Grove Book 1),Andris Bear,4.4 out of 5 stars, ,0.00,2018
Death of a Dream Maker (Hubbert & Lil Cozy Mystery Series Book 3),Gallagher Gray,4.7 out of 5 stars, ,0.00,2018
Seashells~ Spells & Caramels: A Cozy Witch Mystery,Erin Johnson,4.7 out of 5 stars, ,0.00,2017
REVENGE FROM HER GRAVE,Durward Garbage,, ,0.00,2019
The Canary Caper (A to Z Mysteries),Ron Roy,4.8 out of 5 stars, ,4.99,1998
Armed and Outrageous~ Cozy Mystery (Book 1) (Agnes Barton Senior Sleuth Mystery),Madison Johns,4.0 out of 5 stars, ,0.00,2014
Dark Return: A Leine Basso Thriller,D.V. Berkom,4.8 out of 5 stars, ,0.00,2018
Ballpark Mysteries #15: The Baltimore Bandit,David A. Kelly,, ,3.97,2019
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Mirrors of Time (A Jinx Hamilton Mystery Book 13),Juliette Harper,4.8 out of 5 stars, ,0.00,2019
Death Bakes a Pecan Pie (Fresh-Baked Mystery) (Volume 14),Livia J. Washburn,4.4 out of 5 stars, ,12.99,2018
A LITTLE PARIS CHRISTMAS MURDER: A Paris Booksellers Mystery: A Holiday Short Story,Evan Hirst,4.6 out of 5 stars, ,0.00,2018
THE MYSTERY OF THE EGYPTIAN AMULET: An Ancient Egypt Mystery Adventure (Kid Detective Zet Book 2),Scott Peters,4.6 out of 5 stars, ,0.00,2014
New Beginnings & Murder: A Petite Savannah Mystery,Lori Woods,5.0 out of 5 stars, ,0.00,2019
Mr Wilmott Gets Old School: A Paranormal Mystery Series (Charity Shop Haunted Mystery Book 2),Katherine Hayton,4.8 out of 5 stars, ,0.00,2019
The Mystery of Nils. Part 1 - Norwegian Course for Beginners. Learn Norwegian - Enjoy the Story.,Werner Skalla,4.8 out of 5 stars, ,35.39,2014
Ballpark Mysteries #11: The Tiger Troubles,David A. Kelly,4.8 out of 5 stars, ,5.48,2015
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
