title, author, rating, format, price, year
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
QUESTIONS FOR COUPLES: How To Get Skills & Miracle Communications To Eliminate High Conflicts In The Relationship~ Before~ During & After Marriage. Fix Your Parterniship Of Couple With Mindful Habits,,4.9 out of 5 stars, ,0.00,2019
Summer's Gone: Paranormal Dating Agency (Twilight Crossing Book 3),Jen Talty,4.8 out of 5 stars, ,0.00,2018
Dating with the Fear of God!: Identifying and Marrying My Mate—God’s Way!,,5.0 out of 5 stars, ,3.99,2018
Interracial Relationships Between Black Women and White Men,,4.6 out of 5 stars, ,20.00,2018
Boy's Guide to Girls: 30 Pointers You Won't Get From Your Parents or Friends,Gary J. Campbell MS  BSW,4.3 out of 5 stars, ,10.93,2012
Middle Aged and Kickin' It!: A Woman’s Definitive Guide to Dating Over 40~ 50 and Beyond (Relationship and Dating Advice for Women) (Volume 11),Gregg Michaelsen,4.2 out of 5 stars, ,9.95,2015
Dating A Cougar: A Novel (Never Too Late Book 1),Donna McDonald,4.1 out of 5 stars, ,0.00,2011
What if there is no potted palm?: Secrets Revealed about internet dating~ scamming~ and self-discovery,,5.0 out of 5 stars, ,22.99,2019
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
There's Something I Want to Tell You: True Stories of Mixed Dating in Japan,Yuta Aoki,3.9 out of 5 stars, ,9.99,2015
30 Truths About Modern Dating: F*ck~ I Shaved My Legs for This? A Coloring Book,,5.0 out of 5 stars, ,5.99,2017
Becoming Mr. Right: A Young Man's Guide to God-Honoring Relationships,Michael J Daniels,4.9 out of 5 stars, ,14.95,2017
How To Get A Date Worth Keeping: Be Dating In Six Months Or Your Money Back,Henry Cloud,4.5 out of 5 stars, ,13.26,2005
Approaching Women: A step-by-step guide to getting more dates,Justin Stenstrom,4.5 out of 5 stars, ,0.00,2015
Straight Talk About Teen Dating: If I'd only known the truth about,James Wegert,4.4 out of 5 stars, ,0.00,2017
The Dating Arrangement (Something True),Kerri Carpenter,, ,3.99,2019
Divorced~ Desperate and Dating (Divorced and Desperate Book 2),Christie Craig,4.6 out of 5 stars, ,2.99,2011
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
10 things it is better to forget about when dating girl from Moldova,,, ,0.00,2019
What Foreign Man Has To Know Before Dating Moldovan Woman,,, ,0.00,2019
Leveraging Social Dynamics: 25 Immutable Laws of Dating & Seduction,,, ,0.00,2019
How To Get A Date Worth Keeping: Be Dating In Six Months Or Your Money Back,Henry Cloud,4.5 out of 5 stars, ,13.26,2005
Boy's Guide to Girls: 30 Pointers You Won't Get From Your Parents or Friends,Gary J. Campbell MS  BSW,4.3 out of 5 stars, ,10.93,2012
Lasting Marriage: Discovering God's Meaning and Purpose for Your Marriage,Dustin Heiner,4.6 out of 5 stars, ,14.99,2016
Quaternary Dating Methods: An Introduction,,5.0 out of 5 stars, ,61.51,2008
There's Been A Change Of Plans: A Memoir about Divorce~ Dating and Delinquents in Mid-Life,Amy Koko,4.9 out of 5 stars, ,2.99,2015
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
Straight Talk About Teen Dating: If I'd only known the truth about,James Wegert,4.4 out of 5 stars, ,0.00,2017
Bears with Benefits Box Set,Haley Weir,4.5 out of 5 stars, ,0.00,2019
When it Raines~ He Purrs: Paranormal Dating Agency,Michelle Ziegler,4.6 out of 5 stars, ,0.00,2018
Dating Old Photographs 1840-1929,,3.0 out of 5 stars, ,,
Getting nasty with Nia,Bradley Bleckwehl,, ,0.00,2019
The Dating Site for Aliens: Aliens Need Sex Too Series~ Volume 1,Barb Dar,, ,0.00,2013
Off the Hook: God~ Love~ Dating~ and Marriage in a Hookup World,Timothy P. O'Malley,5.0 out of 5 stars, ,9.01,2018
Jessica's Guide to Dating on the Dark Side,Beth Fantaskey,4.2 out of 5 stars, ,5.99,2010
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
Adamant Eve: Paranormal Dating Agency (Gemma-Hydrox  Book 2),LJ Vickery,4.9 out of 5 stars, ,0.00,2019
How to get one damn reply online!: Learn how to get women to reply on free dating sites!,,, ,0.00,2015
The Dating Game: How to Lose a Potential Mate After the 1st Date,,5.0 out of 5 stars, ,9.99,2018
Silent Night: A Novel,Danielle Steel,4.7 out of 5 stars, ,14.99,2019
The 7 Rules of Dating Rich Men: Learn How to Attract AND Marry The Rich Man Who Will Love And Spoil You Forever,,5.0 out of 5 stars, ,15.99,2018
Dating Again: A Guide to Dating Just When You Thought You Were Done,,5.0 out of 5 stars, ,0.00,2018
Dating vs. Courtship: and Everything in Between,,5.0 out of 5 stars, ,12.95,2016
Sex: 3 Books in 1: The Dating Playbook for Men to Get Laid,,4.6 out of 5 stars, ,0.00,2018
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
DATING: The Best 50 Dating Ideas To Game & Seduce Women (Romance~ Love~ Relationships~ Relationship Books) (Seduction~ Attract Women~ Dating Advice) (Dating~ ... Books~ Art of Seduction~ Intimacy Book 1),James Hollander,4.3 out of 5 stars, ,0.00,2015
You're Only Getting Older and Uglier - Start Online Dating Now: The single mom's guide to getting back out there,Trish Sammer,5.0 out of 5 stars, ,0.00,2017
There's Something I Want to Tell You: True Stories of Mixed Dating in Japan,Yuta Aoki,3.9 out of 5 stars, ,9.99,2015
Dating for Dads: The Single Father's Guide to Dating Well Without Parenting Poorly,Ellie Slott Fisher,3.9 out of 5 stars, ,4.99,2008
Online Dating For Asian Men: The Scientific Method To Dating Girls Faster~ Easier~ And With Less Rejection,JT Tran,5.0 out of 5 stars, ,3.99,2015
Matchmaker Secrets: The Six Predictors of Dating Success,,4.9 out of 5 stars, ,0.00,2015
Dating Is Murder: A Novel (Wollie Shelley Mystery Series Book 2),Harley Jane Kozak,4.0 out of 5 stars, ,12.99,2005
Eye of the Tiger: Paranormal Dating Agency,ML  Guida,4.8 out of 5 stars, ,0.00,2018
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
The Best Match (Omega Dating Agency Book 2),Aiden Bates,4.7 out of 5 stars, ,0.00,2018
Single But Dating: A Field Guide to Dating in the Digital Age,,5.0 out of 5 stars, ,8.99,2017
To Date a Man~ You Must Understand Yourself: The Journey of Two Women: Dating Advice For Women (Relationship and Dating Advice for Women Book 10),Gregg Michaelsen,4.7 out of 5 stars, ,3.99,2014
Dating~ Flirting~ & Everything in Between: Flirt Fearlessly~ Date Deeper and Exude Confidence~ While Being Yourself! (Flirting-Dating-Confidence),,5.0 out of 5 stars, ,6.99,2015
Dr. Henry Cloud & Dr. John Townsend~ Boundaries in Dating: How Healthy Choices Grow Healthy Relationships,,5.0 out of 5 stars, ,9.90,1992
Dating with the Fear of God!: Identifying and Marrying My Mate—God’s Way!,,5.0 out of 5 stars, ,3.99,2018
Unfuck Your Intimacy: Using Science for Better Relationships~ Sex~ and Dating,,, ,14.95,2019
Dating Advice For Women: The Art Of Finally Loving Yourself And Never Getting Heartbroken Again.,,5.0 out of 5 stars, ,0.00,2019
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
It Takes Balls: Dating Single Moms and Other Confessions from an Unprepared Single Dad,Josh Wolf,4.6 out of 5 stars, ,23.49,2013
More Dating Old Photographs,,4.7 out of 5 stars, ,85.49,2004
8 Simple Rules for Dating My Teenage Daughter: And other tips from a beleaguered father [not that any of them work],W. Bruce Cameron,4.4 out of 5 stars, ,10.15,2002
A Black Girls Guide to Dating White Men By Niki McElroy,Niki McElroy,3.7 out of 5 stars, ,0.00,2013
The Widow's Guide to Sex and Dating: A Novel,Carole Radziwill,3.7 out of 5 stars, ,9.99,2014
Dating Again with Courage and Confidence: The Five-Step Plan to Revitalize Your Love Life after Heartbreak~ Breakup~ or Divorce,Fran Greene,4.9 out of 5 stars, ,8.25,2017
How I lived in NYC~ LA~ San Diego~ San Francisco~ Hawaii~ and Miami in 1 Year!: Travel Moving Guide Step by Step how I explored cities quality of life~ ... careers~ dating~ socializing & hobbies.,Ronen Rybner,, ,0.00,2019
DATING FOR MEN: SEDUCTION~ DAYGAME & HOW TO TALK TO GIRLS: Available to download on amazon kindle. Attract women with this seduction guide.Seduction secrets and attraction explained for men,,, ,0.00,2018
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
Why Must We Play These Dating Games?,,5.0 out of 5 stars, ,10.00,2015
Dating Rocks! The 21 Smartest Moves Women Make For Love,Steve Nakamoto,3.8 out of 5 stars, ,5.95,2007
I Gave Dating a Chance: A Biblical Perspective to Balance the Extremes,Jeramy Clark,3.8 out of 5 stars, ,12.50,2000
Honeycomb Valley Bears: The Complete Series (BBW Paranormal Shape Shifter Romance~ Book 1-5),Amy Alders,4.5 out of 5 stars, ,0.00,2017
IS GOD SAYING HE'S THE ONE? - Relationship Advice for Single Christian Women: Hearing from Heaven about That Man in Your Life,Susan Rohrer,4.6 out of 5 stars, ,0.00,2014
Jedi: Paranormal Dating Agency (The Grim RIders Book 2),Gracen Miller,5.0 out of 5 stars, ,2.99,2018
Save A Horse: Paranormal Dating Agency,Jennifer Wedmore,4.4 out of 5 stars, ,0.00,2018
Online Dating For Dummies,Judith Silverstein,4.3 out of 5 stars, ,8.45,2011
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
Welsh Fire~ English Stone: Paranormal Dating Agency (Roar Britannia),Rebecca Fairfax,3.7 out of 5 stars, ,0.00,2018
In Dire Straits: Paranormal Dating Agency,MJ Nightingale,, ,0.00,2018
DATING: It's Not Personal: A Women's Guide to Dating in the 21st Century,,5.0 out of 5 stars, ,15.00,2014
The Devil of Dating,N.L. Gervasio,5.0 out of 5 stars, ,0.00,2017
Still In The Game: How Men Over 40 Get Results Dating Beautiful Women,Troy Francis,3.6 out of 5 stars, ,15.99,2018
Fast Track to Romance: An exclusive online dating guide for the mature woman,,3.7 out of 5 stars, ,15.00,2018
Dating Smart: Navigating the Path to Marriage,,4.1 out of 5 stars, ,21.25,2013
Her Purr-fect Surprise: Paranormal Dating Agency (Silver Streak Wolf Pack Book 1),A.K. Michaels,4.7 out of 5 stars, ,0.00,2018
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
The Best Match (Omega Dating Agency Book 2),Aiden Bates,4.7 out of 5 stars, ,0.00,2018
Interracial Relationships Between Black Women and White Men,,4.6 out of 5 stars, ,9.99,2018
Manifest The Man You Love in 28 Days: Use the Law of Attraction and the No Contact Rule to Attract Anyone You Desire,Linda West,4.4 out of 5 stars, ,0.00,2017
Dating Down: And Those of US Who Do It,,5.0 out of 5 stars, ,9.99,2012
Own Your Tomorrow: 14 Steps to Prepare for Love (Relationship and Dating Advice for Women Book 13),Gregg Michaelsen,4.8 out of 5 stars, ,2.99,2016
Just Don't Marry One: Interracial Dating~ Marriage~ and Parenting,George A. Yancey,3.6 out of 5 stars, ,5.58,2003
Modern Dating: A Field Guide,Chiara Atik,3.9 out of 5 stars, ,4.99,2013
How to talk to girls Simplified - Free version: Why openers aren’t the solution,German Muhlenberg,4.4 out of 5 stars, ,0.00,2018
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
The Tao of Dating : A Smart Woman's Guide to Embracing Your Inner Goddess and Finding the Fulfillment You Deserve,,4.6 out of 5 stars, ,,
The Introverted Women Dating and Relationship Guide: Discover and Take Advantage of Your Quiet Inner~ Introvert Power to Thrive in the Competitive Dating World and Always Get the Guy,Jennifer C. Lowes,4.5 out of 5 stars, ,12.99,2014
Best Dating Advice I Ever Got 2: Get Over a Breakup~ Avoid Bad Boys~ Find Love & More Smart Moves for Smart Women,,4.7 out of 5 stars, ,0.00,2013
Dating Truths: Loss Prevention vs Damage Control,,5.0 out of 5 stars, ,10.00,2018
Between Ice and Frost: Paranormal Dragon Romance (Paranormal Dating Agency Book 17),Milly Taiden,4.7 out of 5 stars, ,0.00,2018
FLIRTING TIPS FOR GUYS: THE ULTIMATE GUIDE FOR ATTRACTING AND SEDUCING BEAUTIFUL WOMEN. Available to download on amazon kindle a dating advice guide for men. Pua training secrets.,,4.0 out of 5 stars, ,0.00,2018
ALPHA MALE MASTERCLASS: SEDUCTION~ DAYGAME & HOW TO TALK TO GIRLS: Available to download on amazon kindle. Attract women with this seduction guide.Seduction secrets and attraction explained for men,,, ,0.00,2018
Off the Hook: God~ Love~ Dating~ and Marriage in a Hookup World,Timothy P. O'Malley,5.0 out of 5 stars, ,8.56,2018
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
Christian Dating Simplified: A Short~ Practical Guide to the only Four Questions You Need to Ask,,4.2 out of 5 stars, ,9.99,2017
The Anxious Girl's Guide to Dating: How to find romance while also being really~ really nervous.,,5.0 out of 5 stars, ,12.99,2015
The Best Little Book On Online Dating For Singles Beyond 40,,, ,0.99,2011
Chicken Soup for the Soul: The Dating Game: 101 Stories about Looking for Love and Finding Fairytale Romance!,,4.2 out of 5 stars, ,11.91,2013
Dating~ Flirting~ & Everything in Between: Flirt Fearlessly~ Date Deeper and Exude Confidence~ While Being Yourself! (Flirting-Dating-Confidence),,5.0 out of 5 stars, ,6.99,2015
#MeekSeason: Divorce & Dating,Tamika Smith,4.9 out of 5 stars, ,7.99,2017
Girlfriend of Bill: 12 Things You Need to Know about Dating Someone in Recovery,,3.8 out of 5 stars, ,9.27,2014
Dating Over 50: Advice For Women Over 50: How to Get Back in the Game (Dating Strategies~Dating After Divorce~Dating Playbook),,3.5 out of 5 stars, ,0.00,2016
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
The Introverted Women Dating and Relationship Guide: Discover and Take Advantage of Your Quiet Inner~ Introvert Power to Thrive in the Competitive Dating World and Always Get the Guy,Jennifer C. Lowes,4.5 out of 5 stars, ,12.99,2014
How to Text a Girl: A Girls Chase Guide (Girls Chase Guides),Chase Amante,4.4 out of 5 stars, ,12.18,2017
Her Highlander's Desire: Paranormal Dating Agency (Wolf's Hunger Book 7),A.K. Michaels,4.3 out of 5 stars, ,0.00,2018
Dating with Integrity: Honoring Christ in your relationships with the opposite sex,John Holzmann,3.9 out of 5 stars, ,51.32,2007
Daisy Jones & The Six: A Novel,Taylor Jenkins Reid,4.5 out of 5 stars, ,16.20,2019
Dating for Men Playbook: Powerful Dating Advice for Men Including How to Effortlessly Attract Women~ Boost Your Self-Esteem & Confidence and Tinder Secrets to Help You Master the Online Dating Game,,, ,0.00,2019
Still In The Game : How Men Over 40 Get Results Dating Beautiful Women,Troy  Francis,3.6 out of 5 stars, ,0.00,2018
Dating Again: A Guide to Dating Just When You Thought You Were Done,,5.0 out of 5 stars, ,8.95,2018
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
THE Book on Dating: Strategies Every Guy Should Know,,3.9 out of 5 stars, ,13.95,2008
How to Date in a Post-Dating World,Diane Mapes,3.3 out of 5 stars, ,9.99,2011
The Trouble with Dating Sue (Grover Beach Team Book 5),Anna Katmore,4.2 out of 5 stars, ,4.99,2015
Bearback Bride: Paranormal Dating Agency,Liv  Brywood,4.7 out of 5 stars, ,0.00,2018
Building Relationships: Online Dating and the New Logics of Internet Culture,,, ,39.78,2017
Soul Mates by God: Let God Be Your Matchmaker,Brad Tabian,4.7 out of 5 stars, ,9.99,2017
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,4.8 out of 5 stars, ,9.59,2015
The Survival guide for Online dating: If you have ever considered Online dating or have dated online then this book is definitly for you.,,, ,0.00,2017
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
More Than This (O'Learys Book 1),Shannyn Schroeder,4.2 out of 5 stars, ,3.99,2018
Sweet Stripes: Paranormal Dating Agency (WhiteTide Streak Book 2),Marie  Long,3.9 out of 5 stars, ,0.00,2018
Dating Journal for Over 50 Dating: Record All Your Dates in One Easy Place,Art Abrams,, ,5.79,2013
Christian Dating: the Q & a Book: 250 Dating Questions ~ 250 Bible-Based Answers,Rita Henderson,5.0 out of 5 stars, ,3.03,2014
The Tactical Guide to Women: How Men Can Manage Risk in Dating and Marriage,Shawn T. Smith,4.7 out of 5 stars, ,9.99,2017
ALPHA PICK-UP: SEDUCTION~ DAYGAME & HOW TO TALK TO GIRLS: Available to download on amazon kindle. Attract women with this seduction guide.Seduction secrets and attraction explained for men,,, ,0.00,2018
Heavenly Scents: Paranormal Dating Agency (Silver Streaks Pack Book 2),A.K.  Michaels,4.7 out of 5 stars, ,0.00,2018
The Online Dating Bible: 33 Proven Commandments to Create a Stunning Profile~ Write Alluring Messages~ and Get All the Dates You Can Handle,Patrick King,3.7 out of 5 stars, ,8.69,2014
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
Lycan Her Mate: Paranormal Dating Agency,Bella Roccaforte,3.2 out of 5 stars, ,0.00,2018
The Book of Love: Relationships and Dating,Jennifer  O'Neill,4.5 out of 5 stars, ,0.00,2012
Bearfoot and Pregnant: BBW Paranormal Shape Shifter Romance (Paranormal Dating Agency Book 10),Milly Taiden,4.6 out of 5 stars, ,0.00,2016
Bear Naked: Paranormal Dating Agency,,4.0 out of 5 stars, ,0.00,2018
The Five Steps to More Peaceful Dating,,5.0 out of 5 stars, ,9.99,2014
5 BOOK BUNDLE: FLIRT HER UP~ SHE WANTS YOU~ READ HER SIGNS~ WHAT WOMEN REALLY LIKE IN A MAN~ DATING CONFIDENCE (DATING ADVICE FOR MEN),,, ,0.00,2018
8 Simple Rules for Dating My Teenage Daughter: And other tips from a beleaguered father [not that any of them work],W. Bruce Cameron,4.4 out of 5 stars, ,10.15,2002
Desiree After Dark: Paranormal Dating Agency,Tina Donahue,5.0 out of 5 stars, ,0.00,2018
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
The Woman I Was Before: A gripping emotional page turner with a twist,Kerry Fisher,4.5 out of 5 stars, ,0.99,2019
The Reasons Why Relationships Suck but Dating is Worse Vol I,,5.0 out of 5 stars, ,15.00,2019
Introducing Psychology of Relationships: A Practical Guide (Introducing...),John Karter,4.0 out of 5 stars, ,0.00,2012
Chase: How To Make Men Fall in Love With You and How You Can Become The Woman Every Guy Dreams About: (Earn The Respect~ Love and Commitment You Deserve~ The Ultimate Dating Book For Women),Max Smith,, ,0.00,2019
Dating Delilah. Purity From A New Perspective,,, ,,
Modern Romance,Aziz Ansari,4.4 out of 5 stars, ,10.77,2016
Joran: Star-Crossed Alien Mail Order Brides (Intergalactic Dating Agency),Susan Hayes,4.1 out of 5 stars, ,2.99,2017
From Shy to Social: The Shy Man's Guide to Personal & Dating Success,Christopher Gray,4.0 out of 5 stars, ,8.89,2012
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
Silent Night: A Novel,Danielle Steel,4.7 out of 5 stars, ,14.99,2019
Eye of the Tiger: Paranormal Dating Agency,ML  Guida,4.8 out of 5 stars, ,0.00,2018
The Official Plenty of Fish Dating Blueprint for Men,,, ,0.00,2012
I Shall Not Marry My Enemy,,, ,0.00,2019
The Tao of Dating : A Smart Woman's Guide to Embracing Your Inner Goddess and Finding the Fulfillment You Deserve,,4.6 out of 5 stars, ,,
Don't Be a Douchebag: Online Dating Advice I Wish Men Would Take,,4.4 out of 5 stars, ,0.00,2016
DON'T FORGET YOUR CROWN: Self-Love has everything to do with it.,Derrick  Jackson,4.9 out of 5 stars, ,9.99,2018
Dating for Dads: The Single Father's Guide to Dating Well Without Parenting Poorly,Ellie Slott Fisher,3.9 out of 5 stars, ,4.99,2008
Texts So Good He Can't Ignore: Sassy Texting Secrets for Attracting High-Quality Men (and Keeping the One You Want),Bruce Bryans,4.3 out of 5 stars, ,0.00,2018
The Game She Plays: Dating & Marriage,,, ,14.98,2019
The New Rules for Love~ Sex~ and Dating by Andy Stanley (2015-01-06),,4.7 out of 5 stars, ,19.34,
Fated Treasures: Paranormal Dating Agency,D.T.  Strange,4.0 out of 5 stars, ,3.99,2018
Modern Romance,Aziz Ansari,4.4 out of 5 stars, ,10.77,2016
How to Tinder: A guide to successful use of the Tinder dating application,,, ,0.99,2014
The Woman's Playbook: A Simple Guide to Finding the Committed and Loving Man you have Always Deserved,Sarah Goodwell,5.0 out of 5 stars, ,7.99,2014
Dating with Integrity: Honoring Christ in your relationships with the opposite sex,John Holzmann,3.9 out of 5 stars, ,51.32,2007
Pisces - No More Frogs: Successful Dating,Cathrine Dahl,, ,5.99,2018
Meeting Chinese Women: A Complete Guide on How to Understand and Date Chinese Women (Interracial Dating~ How To Date Asian Women~ Online Dating) (Volume 1),,, ,6.00,2015
Never Mind the Rules: The Alternative Dating Guide for Girls Who Wanna Rock!,Susan Hyatt,4.8 out of 5 stars, ,0.00,2017
To Date a Man~ You Must Understand a Man: The Keys to Catch a Great Guy (Relationship and Dating Advice for Women Book 7),Gregg Michaelsen,4.6 out of 5 stars, ,5.49,2014
What To Say When You Talk To Your Self,Shad Helmstetter,4.6 out of 5 stars, ,2.99,2011
Seduction Simplified: How to Build an Attractive Personality Through Personal Development to Attract Women,German Muhlenberg,4.8 out of 5 stars, ,0.00,2017
The Seven Secrets to Healthy~ Happy Relationships,don Miguel Ruiz Jr.,5.0 out of 5 stars, ,13.72,2018
Honeycomb Valley Bears: The Complete Series (BBW Paranormal Shape Shifter Romance~ Book 1-5),Amy Alders,4.5 out of 5 stars, ,0.00,2017
Heartbreak U,Johnni Sherri,5.0 out of 5 stars, ,0.00,2019
The Dating Game: How to Lose a Potential Mate After the 1st Date,,5.0 out of 5 stars, ,9.99,2018
Discovering Love Online: Love May Be Closer Than You Think: (Find the Love of Your Life Through Online Dating),Chuck Miller,4.7 out of 5 stars, ,9.99,2018
Rodney James Alcala: Occupation: Serial Killer a.k.a. The Dating Game Killer,J.R. Knowles,3.8 out of 5 stars, ,8.99,2017
Stop Dating Until,,, ,15.00,2019
Manifest The Man You Love in 28 Days: Use the Law of Attraction and the No Contact Rule to Attract Anyone You Desire,Linda West,4.4 out of 5 stars, ,0.00,2017
